longitude,latitude,o3prod_mole_stacked,o3loss_mole_stacked
105.0,-89.0,19027.501232281902,22712.72302879032
105.0,-87.0,19949.366491737466,23378.876174833043
105.0,-85.0,20410.622938804812,23320.55339591774
105.0,-83.0,21397.307492599855,24305.846277474084
105.0,-81.0,21828.309596579133,24779.13568560013
105.0,-79.0,22138.581079197906,25188.49083868921
105.0,-77.0,22523.170794705897,26002.760412406024
105.0,-75.0,23050.527370416923,27429.101115747235
105.0,-73.0,24291.468211817257,30484.3304833264
105.0,-71.0,25101.213838993583,34592.655569042225
105.0,-69.0,28251.17847242457,45843.8235763982
105.0,-67.0,30676.207412979424,61578.639949453034
105.0,-65.0,210593.73021224234,67753.33662743164
105.0,-63.0,89338.7403567581,73508.61324558017
105.0,-61.0,40518.91120268546,75371.96566552356
105.0,-59.0,31194.483550512075,65194.33884366182
105.0,-57.0,22492.42835115164,62333.1279272818
105.0,-55.0,21849.98020378225,69024.65307258353
105.0,-53.0,24169.96423866338,79745.36047509473
105.0,-51.0,26775.791251449788,94023.95962339436
105.0,-49.0,36385.728318751,113141.34547442518
105.0,-47.0,36887.751472074284,134048.34877310388
105.0,-45.0,45909.36921199571,161867.34931282123
105.0,-43.0,55671.46154495792,193110.34061202564
105.0,-41.0,70228.21516408143,229818.4575170413
105.0,-39.0,90963.23813888595,269259.8884892797
105.0,-37.0,128112.13901255258,314347.7280355442
105.0,-35.0,189882.30854093932,370519.7616426407
105.0,-33.0,235183.78835567777,432136.1392898348
105.0,-31.0,252443.69159985706,505668.4365986468
105.0,-29.0,277400.811005218,595610.8973173319
105.0,-27.0,411240.10641197494,714542.0818645217
105.0,-25.0,592558.2330310572,845447.5474513643
105.0,-23.0,643339.4630765833,963652.1841740514
105.0,-21.0,549798.715401201,1073053.5532623362
105.0,-19.0,399702.574212719,1158806.1374707485
105.0,-17.0,402050.67437707476,1255605.6872892275
105.0,-15.0,437569.74778240843,1357202.5741251642
105.0,-13.0,515684.41016210034,1468517.0704830023
105.0,-11.0,671343.9400304797,1576066.2046927817
105.0,-9.0,1489104.3015526726,1684186.457561982
105.0,-7.0,10154942.930125305,1905526.812574926
105.0,-5.0,20364024.417346854,2494760.7072457974
105.0,-3.0,24274111.52524799,2488944.261336359
105.0,-1.0,12905959.45271892,2844383.857058583
105.0,1.0,12856049.99083987,2497684.223921338
105.0,3.0,13830850.96082106,2604346.273182201
105.0,5.0,6361381.015750782,2861723.0972926915
105.0,7.0,3129436.5755768986,2882546.8384760325
105.0,9.0,7633042.274138789,1965272.1844011315
105.0,11.0,18012547.73380568,1878646.8081010936
105.0,13.0,20491753.820308488,2164353.0462728445
105.0,15.0,19117070.48899905,2086158.575267406
105.0,17.0,16019410.42461754,1918394.5136695786
105.0,19.0,14198100.983988876,2119319.1856617476
105.0,21.0,20312474.444481757,1914129.233606598
105.0,23.0,16535221.3562409,1748515.920183591
105.0,25.0,15622520.585507235,1515434.3918445883
105.0,27.0,17236791.26359246,1291115.9693975062
105.0,29.0,18659571.85703653,1256856.2281955904
105.0,31.0,15891993.236903794,1163898.9225972178
105.0,33.0,8249699.672780252,1056659.4237361988
105.0,35.0,7852803.716761078,965300.663453545
105.0,37.0,5930154.515431727,892393.8434786332
105.0,39.0,4114003.2043887433,767545.2735648374
105.0,41.0,2452497.382701433,747281.2148433614
105.0,43.0,1555994.7521978368,649018.2880327106
105.0,45.0,1582790.6946031898,501707.6798909848
105.0,47.0,2267390.9800228374,387250.3473850072
105.0,49.0,2749744.8140436593,326830.85679759743
105.0,51.0,2905649.122667932,283460.9805169072
105.0,53.0,2840597.886975868,218845.77795489755
105.0,55.0,1315360.7031590268,242350.97761107216
105.0,57.0,1291836.6310939319,201797.99866490983
105.0,59.0,944789.6268255129,190498.66973246733
105.0,61.0,652728.1155729451,165505.12623008585
105.0,63.0,594030.2557167357,148254.83800773558
105.0,65.0,580939.4394684953,131951.50902563808
105.0,67.0,493021.5440236384,115995.31794265634
105.0,69.0,405477.1110020069,100097.37019038796
105.0,71.0,274609.34649592766,94974.19908689568
105.0,73.0,219363.17197569303,94470.10405739644
105.0,75.0,186314.5196796482,86942.26807112044
105.0,77.0,236451.65129549068,80008.53295407508
105.0,79.0,250958.9221813175,81217.42395510411
105.0,81.0,111389.05368928834,89222.53354715965
105.0,83.0,86829.31436645992,86551.25725103836
105.0,85.0,79873.04196073164,83576.43063311224
105.0,87.0,73067.5765649181,81246.00795648596
105.0,89.0,73845.17055869447,79893.51954154125
107.0,-89.0,19004.328081780997,22701.22938858318
107.0,-87.0,19883.736895378846,23363.159133064633
107.0,-85.0,20306.666393972802,23282.572408217344
107.0,-83.0,21221.69012195303,24175.93429719931
107.0,-81.0,21780.00974051512,24775.018749285457
107.0,-79.0,22009.74725897098,25105.086410952164
107.0,-77.0,22282.593357302132,25643.88412024373
107.0,-75.0,22799.873266865798,26875.262456571756
107.0,-73.0,24211.00722537365,30047.30285315919
107.0,-71.0,25106.004628201445,34639.328682766376
107.0,-69.0,28489.649575250838,46779.159886247566
107.0,-67.0,37021.941537864535,60134.76141546387
107.0,-65.0,186443.73989318992,68720.15951610872
107.0,-63.0,75087.26717908074,72589.53279663746
107.0,-61.0,36282.80952509393,71100.84773144765
107.0,-59.0,29246.249945010233,60542.62624908131
107.0,-57.0,23774.866874831416,62669.251421456844
107.0,-55.0,22351.46686468646,69446.17719014946
107.0,-53.0,24209.3833745071,79851.73068762205
107.0,-51.0,27534.655599246184,94577.53697372219
107.0,-49.0,33998.36427214465,112600.5283242837
107.0,-47.0,36251.028140862465,133943.44580323432
107.0,-45.0,47027.743379641484,161884.38347504035
107.0,-43.0,52229.92087517991,191930.33308832828
107.0,-41.0,67119.82581473318,228609.88852350245
107.0,-39.0,84936.87584048437,268091.5296533653
107.0,-37.0,124321.49511302749,316200.08609074436
107.0,-35.0,199936.55064532222,376396.35992135666
107.0,-33.0,266254.6581705372,445870.0486749699
107.0,-31.0,301576.1719011197,531472.8195848172
107.0,-29.0,409622.28246446495,642039.428863637
107.0,-27.0,606747.5047305728,768875.4858229689
107.0,-25.0,687873.3705186953,897020.1360500691
107.0,-23.0,592066.553774236,1011612.9149144818
107.0,-21.0,509576.34820332116,1118122.3292787473
107.0,-19.0,507002.63209549297,1221901.5754618149
107.0,-17.0,656771.4816211648,1332131.1613115487
107.0,-15.0,770366.7726328208,1437936.2748072953
107.0,-13.0,860803.9460264486,1550672.5526755939
107.0,-11.0,849422.0687102649,1661979.1548312155
107.0,-9.0,2628892.216116771,1742265.7369797677
107.0,-7.0,21458478.600827914,2078277.376345068
107.0,-5.0,14532093.890272947,2740609.7547347965
107.0,-3.0,15664265.860331723,2606116.226222154
107.0,-1.0,6301443.432879877,2693794.1993147912
107.0,1.0,4905828.123574061,2664151.769369273
107.0,3.0,5392465.500031843,2503339.792353543
107.0,5.0,5512064.5556305805,2578862.134755835
107.0,7.0,4586274.499073448,2598351.3043259075
107.0,9.0,7433479.040318997,2034997.8342336093
107.0,11.0,19933852.86185714,1925222.6693561922
107.0,13.0,20380718.127557077,1973348.0921556505
107.0,15.0,15746175.263718385,2000058.1337028134
107.0,17.0,13938144.949217556,1945230.387909214
107.0,19.0,11061628.722501297,2110454.080591247
107.0,21.0,14172486.612203207,1837302.1472889245
107.0,23.0,18141028.368594483,1813618.7916946062
107.0,25.0,13129024.488999072,1715938.5101069242
107.0,27.0,16754245.642941657,1334255.6114826486
107.0,29.0,17137731.236071657,1281734.0652742062
107.0,31.0,15343110.844554188,1169986.133359094
107.0,33.0,10852414.131434593,1063434.4453848852
107.0,35.0,8064642.759259984,963298.3539838848
107.0,37.0,5234232.164117144,1053681.407416133
107.0,39.0,5509307.4660263695,797905.1719526474
107.0,41.0,3216986.590888034,668218.801089647
107.0,43.0,1755920.9013363835,674194.6010285591
107.0,45.0,1553974.2252880842,561603.5620982405
107.0,47.0,2240304.203628088,400004.08181923826
107.0,49.0,2858181.6974714864,332924.8439599561
107.0,51.0,2405378.168204417,268568.8757070579
107.0,53.0,1446561.154227094,242729.4195529733
107.0,55.0,1114698.649162934,221555.61955274222
107.0,57.0,1192092.8941632763,194989.09332030528
107.0,59.0,865010.9405000069,185966.73792934147
107.0,61.0,686243.9986351464,162918.37714053752
107.0,63.0,588865.3447372509,149260.74085129934
107.0,65.0,611172.9231440518,132181.56888238358
107.0,67.0,516592.2842866449,114474.38495439802
107.0,69.0,447219.7921558237,99603.2997216446
107.0,71.0,252799.89102652486,95237.779024026
107.0,73.0,205650.25796385118,97236.86556285669
107.0,75.0,162312.5031534663,85761.45183701112
107.0,77.0,251896.42536504546,81047.83086395806
107.0,79.0,238958.9649404144,82172.36950316372
107.0,81.0,113944.41253707907,89889.80896648431
107.0,83.0,87406.75054394573,86800.6631523875
107.0,85.0,82581.19045476246,83512.82061465536
107.0,87.0,73659.26943700621,81349.71908228898
107.0,89.0,74277.53861773116,79946.17179653821
109.0,-89.0,18985.35852686416,22694.25400655437
109.0,-87.0,19835.763175085845,23361.458121047373
109.0,-85.0,20224.33860842313,23275.60491466544
109.0,-83.0,21023.45951923918,24025.202377907208
109.0,-81.0,21692.074357729183,24732.670631890232
109.0,-79.0,21922.403019324545,25047.399242280168
109.0,-77.0,22084.867724465395,25341.712104534054
109.0,-75.0,22597.74284543459,26397.0189649141
109.0,-73.0,24095.5533628588,29687.870415496338
109.0,-71.0,25379.22731906352,35209.08109815076
109.0,-69.0,28852.13746013287,47901.12325454727
109.0,-67.0,51568.432952988325,57120.62172625905
109.0,-65.0,165717.50615626163,68418.62511055403
109.0,-63.0,61889.08158830545,71487.57852183799
109.0,-61.0,34608.425395276216,67759.37729298325
109.0,-59.0,27357.65595156049,58214.44551154318
109.0,-57.0,25382.80232536628,63283.88591363713
109.0,-55.0,24055.57191775957,70326.32926976707
109.0,-53.0,27076.99562474507,81081.02864855024
109.0,-51.0,29683.46999060143,95604.09642640152
109.0,-49.0,35166.69915135315,113451.84970806165
109.0,-47.0,37379.57238186131,134591.30566128573
109.0,-45.0,47430.649108138554,162133.81895927445
109.0,-43.0,53488.68307594082,192310.62715875517
109.0,-41.0,65245.04021844478,228025.34328130513
109.0,-39.0,82104.42843397256,267892.31660067703
109.0,-37.0,121205.43741634568,319232.5868608248
109.0,-35.0,222411.19334888476,386480.61779803166
109.0,-33.0,336855.42102996056,469099.7051691336
109.0,-31.0,469994.7138151928,574916.6483195842
109.0,-29.0,648717.6419556751,698810.7563169007
109.0,-27.0,807411.5314963877,830653.9622832293
109.0,-25.0,746509.8332097426,959459.2632605203
109.0,-23.0,703915.9538996072,1076267.7446928564
109.0,-21.0,848765.3174976143,1197618.4835965768
109.0,-19.0,901527.8151180198,1306543.2715314138
109.0,-17.0,899065.0231989251,1399320.558058406
109.0,-15.0,813243.729945876,1485240.222534398
109.0,-13.0,759604.7735600497,1581112.592869271
109.0,-11.0,714981.8374476429,1710851.3932830351
109.0,-9.0,4529369.009873081,1665044.3159171364
109.0,-7.0,20095825.84583949,2356302.1801026044
109.0,-5.0,6451423.767749722,2931076.025491318
109.0,-3.0,8122634.371793667,2525569.873676264
109.0,-1.0,15409274.39373895,2509272.6701370445
109.0,1.0,17272234.633108955,2216876.901142805
109.0,3.0,5252967.924933376,2342729.8465691474
109.0,5.0,4334117.329932388,2397941.2961886497
109.0,7.0,4976710.697854419,2408862.9509583446
109.0,9.0,4974404.184325638,2329257.622237954
109.0,11.0,11609498.044379009,2000347.2458713176
109.0,13.0,13706353.149087442,1906456.4360179116
109.0,15.0,11170231.121201126,1855364.235107851
109.0,17.0,6515312.062871539,1968646.398497946
109.0,19.0,9303690.903535428,1823655.1037485474
109.0,21.0,11307848.738734743,1744766.2099264623
109.0,23.0,19689898.195485596,1802236.9695066253
109.0,25.0,16210605.484080303,1730791.9966816397
109.0,27.0,13095608.013188275,1520780.0422463831
109.0,29.0,12718037.98762981,1427567.3276069483
109.0,31.0,12238294.063327158,1274781.3042408219
109.0,33.0,11451775.422062417,1137384.896732715
109.0,35.0,10812148.193140186,946591.3407983683
109.0,37.0,5864542.125207579,1043110.6252323304
109.0,39.0,6819160.237974454,787683.0895272976
109.0,41.0,4620099.877890158,603746.3684907343
109.0,43.0,2111942.0916500106,652572.7756111681
109.0,45.0,1742260.3388421768,596854.9390827982
109.0,47.0,2101796.3860817305,410954.71213816
109.0,49.0,2341653.219560065,352976.46494412445
109.0,51.0,1922132.0798830055,287770.1228609479
109.0,53.0,1157912.5160279057,234246.6020153013
109.0,55.0,846936.0311256032,206476.42524036477
109.0,57.0,894772.6333997549,189295.5505968375
109.0,59.0,809387.7829720884,184417.747341186
109.0,61.0,726434.6239762349,165255.60924520378
109.0,63.0,579794.0949248746,153374.91902467955
109.0,65.0,723845.6536110018,129344.26464894948
109.0,67.0,512542.77374555013,114083.7922893417
109.0,69.0,394751.4780404587,98506.78346897413
109.0,71.0,241505.85328943474,93765.15672268273
109.0,73.0,214957.38498453892,95764.97087048813
109.0,75.0,145437.53968313625,86406.37574276366
109.0,77.0,245581.62742725702,82459.17847291581
109.0,79.0,236067.1740136111,85457.41642206798
109.0,81.0,120427.62582945691,90248.35643630165
109.0,83.0,88207.53346674089,87001.09987793732
109.0,85.0,82972.75636360506,83607.27341801807
109.0,87.0,73792.2690985739,81399.66576671843
109.0,89.0,74609.35810973178,79962.00091888467
111.0,-89.0,18959.727904319672,22682.59784630351
111.0,-87.0,19781.799539545627,23357.882721864487
111.0,-85.0,20171.23462700415,23296.585307117195
111.0,-83.0,20848.392499085276,23885.88687930801
111.0,-81.0,21551.286826905674,24643.67879059485
111.0,-79.0,21853.41226685711,25008.62051993302
111.0,-77.0,21961.4844513092,25139.51627661383
111.0,-75.0,22461.48115457112,26087.50275132791
111.0,-73.0,24132.789580665543,29723.894931761
111.0,-71.0,25824.696285254355,36114.08566161071
111.0,-69.0,29694.38969267873,49147.996299303064
111.0,-67.0,55704.81946975805,60639.56591704899
111.0,-65.0,116716.08632330752,69243.19010076481
111.0,-63.0,57535.87232490083,70629.39173655324
111.0,-61.0,33897.70108434466,65610.86391402125
111.0,-59.0,25351.652884938914,57504.11323019706
111.0,-57.0,27332.177197126224,63793.42945703138
111.0,-55.0,24211.84841357492,70908.95616504438
111.0,-53.0,28571.97388825534,82295.62808211731
111.0,-51.0,35643.23330261677,97598.52858304247
111.0,-49.0,34336.60987326919,113703.70992824188
111.0,-47.0,36852.54617593864,134936.26439543525
111.0,-45.0,46567.21658780957,162155.42454434285
111.0,-43.0,53656.44235541153,192293.7980243079
111.0,-41.0,69937.87396082022,229712.27143160196
111.0,-39.0,89583.42465575143,272117.5621776369
111.0,-37.0,130528.87742510952,325677.77748799266
111.0,-35.0,292222.16349137836,404491.2986351597
111.0,-33.0,538232.0232542442,501559.559703271
111.0,-31.0,800165.0891314769,624711.9209778797
111.0,-29.0,1076940.50231081,752797.7667138322
111.0,-27.0,1175141.4998469122,884226.8655896307
111.0,-25.0,1261486.7134662552,1015193.230542889
111.0,-23.0,1209479.6254123708,1141733.9017050515
111.0,-21.0,1124945.3762406542,1281683.847272993
111.0,-19.0,888637.8609709099,1375262.451791864
111.0,-17.0,727812.7060740745,1441233.2255839033
111.0,-15.0,642656.2245513999,1513616.7016289555
111.0,-13.0,611752.8125230428,1605383.151846154
111.0,-11.0,750254.5412334211,1772306.5941831917
111.0,-9.0,5989665.992295343,1658637.524810831
111.0,-7.0,17460331.329290826,2458036.643309505
111.0,-5.0,4475693.171901032,3022271.8053524387
111.0,-3.0,9910659.554828806,2385996.5382419736
111.0,-1.0,15885743.346578179,2761191.1730878293
111.0,1.0,16893296.048074536,2523718.0365052545
111.0,3.0,10190699.383167546,2180869.7446958073
111.0,5.0,3064784.695332822,2340209.371265915
111.0,7.0,3486632.663618989,2329443.2058347072
111.0,9.0,4618474.602090194,2280246.635439874
111.0,11.0,5872120.98323482,2293394.5417701923
111.0,13.0,6492753.821279104,2212411.0959494873
111.0,15.0,4802011.257207385,2183921.047772154
111.0,17.0,3458941.332069353,2208055.191410551
111.0,19.0,6787836.4234288735,1744627.332121771
111.0,21.0,10305630.475919496,1642254.2870284484
111.0,23.0,22918693.906000342,1827648.2076333994
111.0,25.0,16341439.795304583,1725626.9684642956
111.0,27.0,15448758.426820146,1472452.4611523917
111.0,29.0,15808449.842440598,1462315.6021493007
111.0,31.0,14376296.267017994,1269917.093991749
111.0,33.0,13934822.876331614,1181637.2781734737
111.0,35.0,13394362.354910005,971795.3701348078
111.0,37.0,8722199.981867539,928863.1554404981
111.0,39.0,6608860.334723114,650651.9437661951
111.0,41.0,4716953.683987697,550733.0679084088
111.0,43.0,2610895.7880498525,625445.194919262
111.0,45.0,2033096.2341788136,577803.4822850204
111.0,47.0,2229839.197312581,417108.78020853887
111.0,49.0,2155925.2710661436,360380.2058257196
111.0,51.0,1441725.2454817875,307998.08548939315
111.0,53.0,1130620.345363999,243340.94222777864
111.0,55.0,803047.2008599014,204941.88925846014
111.0,57.0,775919.4229766092,179667.54050387975
111.0,59.0,821176.8691235494,179787.84434418016
111.0,61.0,737332.5642646191,169118.87594797177
111.0,63.0,945763.3614914645,144761.03796407633
111.0,65.0,1023363.057859401,122948.92907056863
111.0,67.0,534135.2626284469,112597.46503274489
111.0,69.0,353034.11844293424,99507.40089315169
111.0,71.0,242678.16826989732,93665.22447129179
111.0,73.0,206145.12224167038,97215.49188584444
111.0,75.0,151639.79788073283,94838.19812118578
111.0,77.0,234801.84734226944,82608.5770546193
111.0,79.0,265584.52947211056,85201.85034723893
111.0,81.0,120860.44442238563,90547.36430018766
111.0,83.0,88559.15592584178,87256.75441100397
111.0,85.0,80626.43629756013,83773.62261543836
111.0,87.0,73420.31071081039,81437.16249587052
111.0,89.0,75349.175870329,79973.35881153704
113.0,-89.0,18933.50129218529,22668.00303328275
113.0,-87.0,19716.25879468065,23337.013884278407
113.0,-85.0,20128.664243412506,23335.018610675495
113.0,-83.0,20791.11783351692,23880.580880755057
113.0,-81.0,21398.904526671748,24543.844736707433
113.0,-79.0,21751.222049356376,24961.826099284168
113.0,-77.0,21898.691007147467,25024.41159345654
113.0,-75.0,22397.840963233622,25985.89373749687
113.0,-73.0,24263.913782677144,30199.392453595185
113.0,-71.0,26188.37269424603,36950.10209333577
113.0,-69.0,30768.046807559884,50229.32452236389
113.0,-67.0,40985.10010168516,63039.052572906396
113.0,-65.0,74634.11833704746,69416.95934358567
113.0,-63.0,51772.84823133757,69987.26124695236
113.0,-61.0,33670.655644421124,64297.68005506483
113.0,-59.0,23176.680248070665,57372.04640975851
113.0,-57.0,26525.829003295778,63772.17447638548
113.0,-55.0,23849.276458240816,71222.06678871618
113.0,-53.0,28443.731499726568,82925.00857103229
113.0,-51.0,32250.843279751993,97347.37749788671
